         7002162 function calls (6892138 primitive calls) in 114.350 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      576    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/multiarray.py:684(result_type)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/classes/graphviews.py:136(subgraph_view)
      637    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:157(open_group)
        1    0.000    0.000    0.000    0.000 {method 'set_' of 'torch._C.TensorBase' objects}
      368    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/inspect.py:2874(__init__)
      128    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:3065(<genexpr>)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/loggingTools.py:525(decorator)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/_tensor.py:251(_typed_storage)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:1786(new_manager)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:1520(writeExtGSTates)
        5    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/ma/core.py:1745(mask_or)
      120    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/_backend_pdf_ps.py:105(get_canvas_width_height)
       41    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
       10    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/enum.py:969(_find_data_repr_)
        9    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:2051(_staircase)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/models.py:382(copy)
      368    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/linalg/_linalg.py:1655(_svd_dispatcher)
       44    0.000    0.000    0.000    0.000 <frozen os>:762(encode)
       12    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:3379(parseImpl)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/serialization.py:1830(find_class)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/colorLib/table_builder.py:27(BuildCallback)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/scipy/sparse/_base.py:113(__init__)
        5    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:150(__init__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/shape_base.py:377(stack)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cm.py:588(autoscale_None)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/ma/core.py:4780(reshape)
       20    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/enum.py:991(_find_data_type_)
       91    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
      172    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
      552    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:752(restore)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/poolmanager.py:95(_default_key_normalizer)
       11    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/functools.py:861(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:2673(create_with_canvas)
      637    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:164(close_group)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/urllib/parse.py:539(urljoin)
       18    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:133(to_vector)
        4    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       86    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/_binary.py:111(o32be)
       90    0.000    0.000    0.000    0.000 {built-in method unicodedata.name}
        5    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:5756(__init__)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/http/client.py:254(__init__)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/typing.py:1793(__new__)
       36    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:2417(end_group)
       72    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/typing.py:2263(get_origin)
       54    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/lines.py:941(get_markeredgecolor)
       79    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedWriter' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/serialization.py:639(__init__)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/gridspec.py:212(__getitem__)
      170    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/enum.py:70(_is_internal_class)
      340    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/spines.py:558(__getattr__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/PpmImagePlugin.py:1(<module>)
       19    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:3139(_generateDefaultName)
      168    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:945(set_linewidth)
       38    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      480    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:1762(tick_values)
       54    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/markers.py:293(get_capstyle)
        4    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:836(stat)
       29    0.000    0.000    0.000    0.000 <frozen posixpath>:408(normpath)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/_core/function_base.py:25(linspace)
       10    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/huggingface_hub/utils/_validators.py:119(validate_repo_id)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/lib/_stride_tricks_impl.py:350(_broadcast_to)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/figure.py:714(_add_axes_internal)
       13    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/otConverters.py:829(__init__)
      360    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/text.py:808(get_color)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/util/response.py:40(assert_header_parsing)
       73    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/numpy/ma/core.py:3295(_scalar_heuristic)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/util/url.py:303(_normalize_host)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/uuid.py:723(uuid4)
        5    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cm.py:514(set_cmap)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/utils/logging.py:147(get_logger)
       66    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:1130(shrink)
      379    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/artist.py:831(get_alpha)
       18    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:999(_get_font_constant_set)
       42    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1847(is_separable)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/response.py:735(_error_catcher)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:3557(export)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/utils/decorators.py:184(_open_file)
        7    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
       32    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/re/_parser.py:82(opengroup)
        8    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:380(with_segments)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/pens/recordingPen.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colorbar.py:943(set_label)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/GifImagePlugin.py:54(LoadingStrategy)
       38    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/re/_parser.py:224(__init__)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/loggingTools.py:359(__call__)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/email/feedparser.py:100(push)
        5    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/urllib/parse.py:509(urlunparse)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_api/deprecation.py:245(__set_name__)
    27/25    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/typing.py:1544(__hash__)
       22    0.000    0.000    0.000    0.000 {method 'get_sfnt_table' of 'matplotlib.ft2font.FT2Font' objects}
      320    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/spines.py:199(get_path)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/collections.py:769(set_facecolor)
        4    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/utils.py:774(get_proxy)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/lazyTools.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:742(parents)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/sbixGlyph.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:1614(set_aspect)
       48    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:2185(pop_state)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_k_e_r_n.py:1(<module>)
       18    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:1057(__init__)
      135    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:362(_get_offset)
       38    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/path.py:737(unit_rectangle)
       47    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/logging/__init__.py:234(_acquireLock)
        3    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:277(__getitem__)
      278    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:779(get_clip_path)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colorbar.py:799(update_ticks)
      124    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:1782(set_whitespace_chars)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/util/connection.py:15(is_connection_dropped)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/models.py:85(path_url)
        3    0.000    0.000    0.000    0.000 {method 'draw_path_collection' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       39    0.000    0.000    0.000    0.000 {method 'get_path' of 'matplotlib.ft2font.FT2Font' objects}
       33    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_api/__init__.py:167(check_getitem)
      265    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:1959(streamline)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/networkx/generators/classic.py:566(empty_graph)
       13    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:1455(alphaState)
        5    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cm.py:638(_ensure_cmap)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/torch/_guards.py:869(detect_fake_mode)
      234    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
       42    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/email/feedparser.py:77(readline)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/ssl.py:1174(send)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axes/_base.py:3760(set_ylabel)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/connectionpool.py:1046(_new_conn)
      258    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:2181(get_state)
       15    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/response.py:801(_fp_read)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:1723(__init__)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:1022(__iter__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:411(Name)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:2636(__init__)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/utils.py:660(requote_uri)
        5    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/dataclasses.py:250(_recursive_repr)
      155    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_agg.py:58(RendererAgg)
       36    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:1456(__init__)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/response.py:635(release_conn)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/connection.py:299(is_connected)
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:5301(__init__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/_h_d_m_x.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/response.py:315(__init__)
       10    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/enum.py:1018(_find_new_)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/models.py:588(prepare_auth)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/subset/__init__.py:3048(Options)
      102    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        7    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:800(null)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/image.py:328(changed)
      311    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/transforms.py:1004(minpos)
       10    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/utils.py:1034(check_header_validity)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/TupleVariation.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:268(__init__)
        8    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:3601(__init__)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:5973(__init__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:2027(draw_path_collection)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/util/wait.py:113(wait_for_read)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}
      117    0.000    0.000    0.000    0.000 {built-in method unicodedata.category}
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backend_bases.py:1215(_process)
      270    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/markers.py:272(get_fillstyle)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:519(__eq__)
       48    0.000    0.000    0.000    0.000 {built-in method math.ceil}
       29    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:2531(fillcolor_cmd)
      193    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:4064(<genexpr>)
      274    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/results.py:460(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/misc/plistlib/__init__.py:92(Data)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       84    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:2466(_generateDefaultName)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/adapters.py:396(build_connection_pool_key_attributes)
      160    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/socket.py:304(makefile)
      140    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/re/_parser.py:79(groups)
       22    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/patches.py:540(set_hatch)
        7    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_api/__init__.py:245(method)
       12    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/backends/backend_pdf.py:2624(copy_properties)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/fontTools/ttLib/tables/BitmapGlyphMetrics.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1342(all_special_tokens_extended)
       16    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/axis.py:835(limit_range_for_scale)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/http/client.py:456(read)
        1    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:732(parent)
        5    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/PIL/Image.py:445(_getencoder)
        3    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/collections.py:239(get_datalim)
       50    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/email/utils.py:51(_has_surrogates)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/sessions.py:127(should_strip_auth)
       12    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/inspect.py:2816(__str__)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/util/wait.py:95(wait_for_socket)
      209    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/pyparsing/core.py:4124(<genexpr>)
      258    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/_mathtext.py:1773(font)
      154    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        6    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/cm.py:599(changed)
       11    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/figure.py:3055(get_size_inches)
        1    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/collections.py:836(set_alpha)
       93    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_encode}
      288    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/ticker.py:1733(tick_values)
      168    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/matplotlib/colors.py:1285(vmin)
       23    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/re/_compiler.py:465(_get_charset_prefix)
      310    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
       21    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/typing.py:310(_deduplicate)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/urllib3/connectionpool.py:296(_put_conn)
        8    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/http/cookiejar.py:1261(__init__)
        5    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/urllib/parse.py:849(quote)
        2    0.000    0.000    0.000    0.000 /home/logan/persona-research-internship/.venv/lib/python3.12/site-packages/requests/utils.py:1018(get_auth_from_url)
        2    0.000    0.000    0.000    0.000 /home/logan/.local/share/uv/python/cpython-3.12.0-linux-x86_64-gnu/lib/python3.12/pathlib.py:853(exists)
